onwind-cost,0.732,0.897,0.814,0.979,0.68,0.845,0.763,0.928,0.722,0.887,0.804,0.969,0.701,0.866,0.783,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.814,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.722,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.732,0.732,0.732,0.732,0.732,0.897,0.897,0.897,0.897,0.897,0.814,0.814,0.814,0.814,0.814,0.979,0.979,0.979,0.979,0.979,0.68,0.68,0.68,0.68,0.68,0.845,0.845,0.845,0.845,0.845,0.763,0.763,0.763,0.763,0.763,0.928,0.928,0.928,0.928,0.928,0.722,0.722,0.722,0.722,0.722,0.887,0.887,0.887,0.887,0.887,0.804,0.804,0.804,0.804,0.804,0.969,0.969,0.969,0.969,0.969,0.701,0.701,0.701,0.701,0.701,0.866,0.866,0.866,0.866,0.866,0.783,0.783,0.783,0.783,0.783,0.732,0.732,0.732,0.732,0.732,0.897,0.897,0.897,0.897,0.897,0.814,0.814,0.814,0.814,0.814,0.979,0.979,0.979,0.979,0.979,0.68,0.68,0.68,0.68,0.68,0.845,0.845,0.845,0.845,0.845,0.763,0.763,0.763,0.763,0.763,0.928,0.928,0.928,0.928,0.928,0.722,0.722,0.722,0.722,0.722,0.887,0.887,0.887,0.887,0.887,0.804,0.804,0.804,0.804,0.804,0.969,0.969,0.969,0.969,0.969,0.701,0.701,0.701,0.701,0.701,0.866,0.866,0.866,0.866,0.866,0.783,0.783,0.783,0.783,0.783,0.732,0.732,0.732,0.732,0.732,0.897,0.897,0.897,0.897,0.897,0.814,0.814,0.814,0.814,0.814,0.979,0.979,0.979,0.979,0.979,0.68,0.68,0.68,0.68,0.68,0.845,0.845,0.845,0.845,0.845,0.763,0.763,0.763,0.763,0.763,0.928,0.928,0.928,0.928,0.928,0.722,0.722,0.722,0.722,0.722,0.887,0.887,0.887,0.887,0.887,0.804,0.804,0.804,0.804,0.804,0.969,0.969,0.969,0.969,0.969,0.701,0.701,0.701,0.701,0.701,0.866,0.866,0.866,0.866,0.866,0.783,0.783,0.783,0.783,0.783,0.732,0.732,0.732,0.732,0.732,0.897,0.897,0.897,0.897,0.897,0.814,0.814,0.814,0.814,0.814,0.979,0.979,0.979,0.979,0.979,0.68,0.68,0.68,0.68,0.68,0.845,0.845,0.845,0.845,0.845,0.763,0.763,0.763,0.763,0.763,0.928,0.928,0.928,0.928,0.928,0.722,0.722,0.722,0.722,0.722,0.887,0.887,0.887,0.887,0.887,0.804,0.804,0.804,0.804,0.804,0.969,0.969,0.969,0.969,0.969,0.701,0.701,0.701,0.701,0.701,0.866,0.866,0.866,0.866,0.866,0.783,0.783,0.783,0.783,0.783,0.732,0.732,0.732,0.732,0.732,0.897,0.897,0.897,0.897,0.897,0.814,0.814,0.814,0.814,0.814,0.979,0.979,0.979,0.979,0.979,0.68,0.68,0.68,0.68,0.68,0.845,0.845,0.845,0.845,0.845,0.763,0.763,0.763,0.763,0.763,0.928,0.928,0.928,0.928,0.928,0.722,0.722,0.722,0.722,0.722,0.887,0.887,0.887,0.887,0.887,0.804,0.804,0.804,0.804,0.804,0.969,0.969,0.969,0.969,0.969,0.701,0.701,0.701,0.701,0.701,0.866,0.866,0.866,0.866,0.866,0.783,0.783,0.783,0.783,0.783,0.732,0.732,0.732,0.732,0.732,0.897,0.897,0.897,0.897,0.897,0.814,0.814,0.814,0.814,0.814,0.979,0.979,0.979,0.979,0.979,0.68,0.68,0.68,0.68,0.68,0.845,0.845,0.845,0.845,0.845,0.763,0.763,0.763,0.763,0.763,0.928,0.928,0.928,0.928,0.928,0.722,0.722,0.722,0.722,0.722,0.887,0.887,0.887,0.887,0.887,0.804,0.804,0.804,0.804,0.804,0.969,0.969,0.969,0.969,0.969,0.701,0.701,0.701,0.701,0.701,0.866,0.866,0.866,0.866,0.866,0.783,0.783,0.783,0.783,0.783
offwind-cost,0.767,0.858,0.949,0.797,0.888,0.98,0.746,0.838,0.929,0.777,0.868,0.959,0.807,0.899,0.99,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.858,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.767,0.767,0.767,0.767,0.767,0.858,0.858,0.858,0.858,0.858,0.949,0.949,0.949,0.949,0.949,0.797,0.797,0.797,0.797,0.797,0.888,0.888,0.888,0.888,0.888,0.98,0.98,0.98,0.98,0.98,0.746,0.746,0.746,0.746,0.746,0.838,0.838,0.838,0.838,0.838,0.929,0.929,0.929,0.929,0.929,0.777,0.777,0.777,0.777,0.777,0.868,0.868,0.868,0.868,0.868,0.959,0.959,0.959,0.959,0.959,0.807,0.807,0.807,0.807,0.807,0.899,0.899,0.899,0.899,0.899,0.99,0.99,0.99,0.99,0.99,0.767,0.767,0.767,0.767,0.767,0.858,0.858,0.858,0.858,0.858,0.949,0.949,0.949,0.949,0.949,0.797,0.797,0.797,0.797,0.797,0.888,0.888,0.888,0.888,0.888,0.98,0.98,0.98,0.98,0.98,0.746,0.746,0.746,0.746,0.746,0.838,0.838,0.838,0.838,0.838,0.929,0.929,0.929,0.929,0.929,0.777,0.777,0.777,0.777,0.777,0.868,0.868,0.868,0.868,0.868,0.959,0.959,0.959,0.959,0.959,0.807,0.807,0.807,0.807,0.807,0.899,0.899,0.899,0.899,0.899,0.99,0.99,0.99,0.99,0.99,0.767,0.767,0.767,0.767,0.767,0.858,0.858,0.858,0.858,0.858,0.949,0.949,0.949,0.949,0.949,0.797,0.797,0.797,0.797,0.797,0.888,0.888,0.888,0.888,0.888,0.98,0.98,0.98,0.98,0.98,0.746,0.746,0.746,0.746,0.746,0.838,0.838,0.838,0.838,0.838,0.929,0.929,0.929,0.929,0.929,0.777,0.777,0.777,0.777,0.777,0.868,0.868,0.868,0.868,0.868,0.959,0.959,0.959,0.959,0.959,0.807,0.807,0.807,0.807,0.807,0.899,0.899,0.899,0.899,0.899,0.99,0.99,0.99,0.99,0.99,0.767,0.767,0.767,0.767,0.767,0.858,0.858,0.858,0.858,0.858,0.949,0.949,0.949,0.949,0.949,0.797,0.797,0.797,0.797,0.797,0.888,0.888,0.888,0.888,0.888,0.98,0.98,0.98,0.98,0.98,0.746,0.746,0.746,0.746,0.746,0.838,0.838,0.838,0.838,0.838,0.929,0.929,0.929,0.929,0.929,0.777,0.777,0.777,0.777,0.777,0.868,0.868,0.868,0.868,0.868,0.959,0.959,0.959,0.959,0.959,0.807,0.807,0.807,0.807,0.807,0.899,0.899,0.899,0.899,0.899,0.99,0.99,0.99,0.99,0.99,0.767,0.767,0.767,0.767,0.767,0.858,0.858,0.858,0.858,0.858,0.949,0.949,0.949,0.949,0.949,0.797,0.797,0.797,0.797,0.797,0.888,0.888,0.888,0.888,0.888,0.98,0.98,0.98,0.98,0.98,0.746,0.746,0.746,0.746,0.746,0.838,0.838,0.838,0.838,0.838,0.929,0.929,0.929,0.929,0.929,0.777,0.777,0.777,0.777,0.777,0.868,0.868,0.868,0.868,0.868,0.959,0.959,0.959,0.959,0.959,0.807,0.807,0.807,0.807,0.807,0.899,0.899,0.899,0.899,0.899,0.99,0.99,0.99,0.99,0.99,0.767,0.767,0.767,0.767,0.767,0.858,0.858,0.858,0.858,0.858,0.949,0.949,0.949,0.949,0.949,0.797,0.797,0.797,0.797,0.797,0.888,0.888,0.888,0.888,0.888,0.98,0.98,0.98,0.98,0.98,0.746,0.746,0.746,0.746,0.746,0.838,0.838,0.838,0.838,0.838,0.929,0.929,0.929,0.929,0.929,0.777,0.777,0.777,0.777,0.777,0.868,0.868,0.868,0.868,0.868,0.959,0.959,0.959,0.959,0.959,0.807,0.807,0.807,0.807,0.807,0.899,0.899,0.899,0.899,0.899,0.99,0.99,0.99,0.99,0.99
